time,value
2016-06-30,0.16322304336505652
2016-06-30,0.15167456878714897
2016-07-31,0.16393289935918148
2016-07-31,0.15296356508821127
2016-08-31,0.1659831726672778
2016-08-31,0.1570420469311486
2016-09-30,0.0
2016-09-30,0.0
2016-10-31,0.17566419971915295
2016-10-31,0.16391030172312093
2016-11-30,0.17199249464963928
2016-11-30,0.16310221813845308
2016-12-31,0.0
2016-12-31,0.0
2017-01-31,0.18852247281316822
2017-01-31,0.1996754508258556
2017-02-28,0.15693877695962422
2017-02-28,0.20112577104667595
2017-03-31,0.0
2017-03-31,0.0
2017-04-30,0.17691426150568657
2017-04-30,0.1863329743046171
2017-05-31,0.16732723230171603
2017-05-31,0.17693113945755073
2017-06-30,0.0
2017-06-30,0.0
2017-07-31,0.1593974084025898
2017-07-31,0.16903576452017843
2017-08-31,0.16522028293020105
2017-08-31,0.15737427538047769
2017-09-30,0.15606746322966086
2017-09-30,0.16409313907900241
2017-10-31,0.0
2017-10-31,0.0
2017-11-30,0.20196176941295824
2017-11-30,0.208681745451726
2017-12-31,0.19313516461687422
2017-12-31,0.18571161530880317
2018-01-31,0.0
2018-01-31,0.0
2018-02-28,0.18317133929362353
2018-02-28,0.17478111707984642
2018-03-31,0.17667333877412658
2018-03-31,0.18144645381416513
2018-04-30,0.17587907002811837
2018-04-30,0.1690536769667304
2018-05-31,0.17196143284484094
2018-05-31,0.16501458194772445
2018-06-30,0.16706247507734734
2018-06-30,0.15992964439893914
2018-07-31,0.15534869914293262
2018-07-31,0.16469628845149115
2018-08-31,0.15817851403154815
2018-08-31,0.15144050937333578
2018-09-30,0.0
2018-09-30,0.0
2018-10-31,0.1555075216548713
2018-10-31,0.16571584695898414
2018-11-30,0.10773645067509498
2018-11-30,0.04863576484398804
2018-12-31,0.0
2018-12-31,0.0
2019-01-31,0.0
2019-01-31,0.0
2019-02-28,0.14875720322296349
2019-02-28,0.15763914216532762
2019-03-31,0.1546038391223791
2019-03-31,0.1481282167638252
2019-04-30,0.0
2019-04-30,0.0
2019-05-31,0.1491578743038374
2019-05-31,0.1573725258127985
2019-06-30,0.053892798923014906
2019-06-30,0.05700594922744105
2019-07-31,0.14541448649872973
2019-07-31,0.15384707476587625
2019-08-31,0.14248063374397338
2019-08-31,0.14949934383652233
2019-09-30,0.128977469504185
2019-09-30,0.1417436227654038
2019-10-31,0.12022810926254028
2019-10-31,0.16512750475824173
2019-11-30,0.15133605608244757
2019-11-30,0.14602196991648084
2019-12-31,0.15653909834568072
2019-12-31,0.16197173739128273
2020-01-31,0.0
2020-01-31,0.0
2020-02-29,0.16025806967694559
2020-02-29,0.1713277937720526
2020-03-31,0.1717430156220234
2020-03-31,0.1787998390655096
2020-04-30,0.17072477857232735
2020-04-30,0.16248477998979133
2020-05-31,0.16030658569319087
2020-05-31,0.1519542160929873
2020-06-30,0.15847817201986902
2020-06-30,0.15008990815024315
2020-07-31,0.0
2020-07-31,0.0
2020-08-31,0.14830084568186325
2020-08-31,0.15518858686340717
2020-09-30,0.1572897642965125
2020-09-30,0.16410425821008923
2020-10-31,0.0
2020-10-31,0.0
2020-11-30,0.16460655650946407
2020-11-30,0.17059837071298406
2020-12-31,0.16503393816286765
2020-12-31,0.15788481645451713
2021-01-31,0.0
2021-01-31,0.0
2021-02-28,0.1653490851444267
2021-02-28,0.1718232253081443
2021-03-31,0.0
2021-03-31,0.0
2021-04-30,0.1662682908440512
2021-04-30,0.15480092097320863
2021-05-31,0.1721217705408577
2021-05-31,0.1571029850813123
2021-06-30,0.16043938410200814
2021-06-30,0.1692465072724951
2021-07-31,0.17065892415566805
2021-07-31,0.16174861440871421
2021-08-31,0.17099591127204083
2021-08-31,0.16293795894610336
2021-09-30,0.10884092891030349
2021-09-30,0.1162878059510158
2021-10-31,0.16588407724658175
2021-10-31,0.1614317004978816
2021-11-30,0.1906824515423378
2021-11-30,0.18767830558457313
2021-12-31,0.13645947607346395
2021-12-31,0.06856869600917198
2022-01-31,0.0
2022-01-31,0.0
2022-02-28,0.21947367514588348
2022-02-28,0.1987618264862356
2022-03-31,0.0
2022-03-31,0.0
2022-04-30,0.18052442794887735
2022-04-30,0.1743801569169887
2022-05-31,0.0
2022-05-31,0.0
2022-06-30,0.0
2022-06-30,0.0
2022-07-31,0.0
2022-07-31,0.0
2022-08-31,0.0
2022-08-31,0.0
2022-09-30,0.17286618986941865
2022-09-30,0.17668676898197727
2022-10-31,-0.004529944037449531
2022-10-31,-0.004024775447700661
2022-11-30,0.1893206798137089
2022-11-30,0.1930484374352825
2022-12-31,0.12865462789615248
2022-12-31,0.12880727926712723
2023-01-31,0.0
2023-01-31,0.0
2023-02-28,0.16972528703778297
2023-02-28,0.17776391137218336
2023-03-31,0.1764934976951162
2023-03-31,0.18134512231194574
2023-04-30,0.1721322818963981
2023-04-30,0.1667858808117299
2023-05-31,0.16131663509759214
2023-05-31,0.16855870861264483
2023-06-30,0.16974523142407327
2023-06-30,0.16267799241032985
2023-07-31,0.03216452490130853
2023-07-31,0.0340193147201153
2023-08-31,0.16333850052530943
2023-08-31,0.15703030248951705
2023-09-30,0.12605933668883082
2023-09-30,0.11609713607960176
2023-10-31,0.15930177881793958
2023-10-31,0.1634753668799063
2023-11-30,0.16160234333340484
2023-11-30,0.16551634884352684
2023-12-31,0.0
2023-12-31,0.0
2024-01-31,0.0
2024-01-31,0.0
2024-02-29,0.1809626520566982
2024-02-29,0.18596020286432388
2024-03-31,0.0
2024-03-31,0.0
2024-04-30,0.0
2024-04-30,0.0
2024-05-31,0.1688900753358003
2024-05-31,0.17438605957198394
2024-06-30,0.16857829919855513
2024-06-30,0.17521434091911123
2024-07-31,0.16739855905780518
2024-07-31,0.1738903158323192
2024-08-31,0.16850735288659507
2024-08-31,0.1743887425652296
2024-09-30,0.1609208898142568
2024-09-30,0.16856894689132088
2024-10-31,0.17005554597550146
2024-10-31,0.17617067400261074
2024-11-30,0.0
2024-11-30,0.0
2024-12-31,0.0
2024-12-31,0.0
2025-01-31,0.13540889374637716
2025-01-31,0.16259476841649412
2025-02-28,0.0
2025-02-28,0.0
2025-03-31,0.12164526311579196
2025-03-31,0.09800852280321673
2025-04-30,0.14277096228078812
2025-04-30,0.14311561562750272
2025-05-31,0.1688221235975161
2025-05-31,0.1594630097740654
